tconst,plot,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,label
tt13109952,"A dysfunctional couple head to a remote cabin to reconnect, but each has intentions to kill the other. Before they can carry out their plans, unexpected visitors arrive and they face a greater danger.",movie,The Trip,I onde dager,0,2021.0,,113.0,"Action,Comedy,Horror",6.9,28802.0,0
tt13130760,"Vikram is a 32-year-old cop. While he is battling with his own traumatic past, the stakes get high when a girl called Preethi mysteriously disappears in Hyderabad and Vikram has to solve the case at any cost.",movie,Hit: The First Case,HIT: The First Case,0,2022.0,,132.0,"Crime,Drama,Mystery",6.8,17004.0,0
tt13131350,A tough police officer sets out to track down and kill an equally tough gangster.,movie,Vikram Vedha,Vikram Vedha,0,2022.0,,160.0,"Action,Crime,Drama",7.1,25147.0,0
tt13139222,"The story opens up in the time of Pandemic, when the world was in pause mode and India announced a complete lockdown on the 22nd of March 2020. An Indian student who was studying in Chennai (a metro City in India), came back to his home town Varanasi (Uttar Pradesh). Because of the Lockdown, he got the Untold Chance to stay alone and finding the inner values which he was not able to find in his usual lifestyle. A phone a friend Pooja came into his life as a mystery girl and how she changed the harsh condition into a Poetic Life, which he was feeling after a long time. A Parlour Lady finding herself alone after the missing family members around her, she is finding it very difficult to live alone with her obsession with Cosmetics, with no clues about her lost sisters, who were her whole world. After being home alone for so long she started recording herself with her Mobile Camera and the footage used in the Story are those clips which investigation Police officer found in her mobile recovered from her house, but the girl is still missing.",movie,Before You Go-Love,Before You Go-Love,0,2020.0,,52.0,"Drama,Romance",8.3,7.0,0
tt13143988,"Nail Polish, written and directed by Bugs Bhargava Krishna, stars Arjun Rampal, Manav Kaul, Anand Tiwari and Rajit Kapur. It's a legal thriller that explores the uncertainty of the human mind.",movie,Nail Polish,Nail Polish,0,2021.0,,128.0,Drama,7.2,5796.0,0
tt13150564,"An Argentine journalist strives to prove that his countryman, Guillermo Villas, was wrongly denied the No.1 world ranking in the 1970s.",movie,Guillermo Villas: Settling the Score,Vilas: Serás lo que debas ser o no serás nada,0,2020.0,,94.0,"Biography,Documentary,Sport",7.1,750.0,1
tt13150630,"After unearthing a tomb that had been untouched for 4,400 years, Egyptian archaeologists attempt to decipher the history of the astonishing find.",movie,Secrets of the Saqqara Tomb,Secrets of the Saqqara Tomb,0,2020.0,,113.0,"Documentary,History",7.2,7350.0,1
tt13154372,It tells about a love story between a girl called Ji Ze who is suffering due to depression and a boy called Xin Tang who came from another planet with the ability to create illusions with his voice to make people happy.,movie,The End of Endless Love,The End of Endless Love,0,2020.0,,102.0,"Drama,Romance,Sci-Fi",6.3,68.0,0
tt13156472,A look at the life of Lawrence MacEwen who has farmed the Isle of Muck since the 1960s.,movie,Prince of Muck,Prince of Muck,0,2021.0,,77.0,Documentary,7.0,186.0,0
tt13161934,A man embarks on a journey to find out what happened to his significant other; a young girl who immigrated to Canada to obtain a PR status but has since disappeared and cut off contact with her loved ones.,movie,PR,PR,0,2022.0,,135.0,Drama,8.3,36.0,0
tt13162144,"Dpt. Tahsildar Paul Mathai arrives in town for some court matters. He is welcomed by his son-in-law Allen. But when Paul is leaving Allen's home, something catches his eye. There comes the shift in their lives...",movie,Kaanekkaane,Kaanekkaane,0,2021.0,,120.0,"Drama,Thriller",7.5,4259.0,0
tt13174734,"A far remote rural village with green fields. As Matto is responsible for the livelihood of his wife and two young daughters, he daily takes a long distance journey to the city to work as a construction labor. The most important asset of him is a bicycle that is heavily worn out after riding for two decades. One day, an accident occurs in which the bicycle is damaged so badly that it can no longer be used. It could be a minor problem to someone, but it leaves an irreparable wound to his circumstances. Will he be able to return to the life of feeling the little happiness of everyday life again.",movie,Matto Ki Saikil,Matto Ki Saikil,0,2020.0,,95.0,Drama,7.9,641.0,0
tt13182756,"Spanning C.S. Lewis' bitter childhood, WWI and his life-changing friendships at Oxford, The Most Reluctant Convert depicts the events that shaped Lewis' early life and journey from hard-boiled atheism to prolific Christianity.",movie,CS Lewis: The Most Reluctant Convert,The Most Reluctant Convert,0,2021.0,,73.0,"Biography,Drama,History",7.0,1215.0,0
tt13187502,"Magizhvan is the tale of two gay lovers, caught in a situation where coming out to their orthodox family seems to be the only way out. The movie journeys through their lives post this decision.",movie,Magizhvan,Magizhvan,0,2015.0,,57.0,Romance,7.9,16.0,0
tt13187698,Based on the success and life journey of visually impaired musician Pandit Puttaraj Gawai renowned for his ability to play many instruments and popular renditions of devotional music.,movie,Shivayogi Sri Puttayyajja,Shivayogi Sri Puttayyajja,0,2016.0,,142.0,Drama,9.1,9.0,1
tt13193132,"Meghna, A Crime Branch officer meets Charlie Fernandez, A chef on a blind date. The two strike a vibe and enjoy each other's company. But the date takes a turn when things go unplanned. Is it really a blind date? Or is there something to discover in the house? The mystery unfolds in a house full of performances, so hold on to your seats to witness what happens when an evening turns red.—Parth Sharma",movie,The Evening Show,The Evening Show,0,2020.0,,49.0,Thriller,9.1,69.0,1
tt13201466,"The Merchi enters the dark world of moneylenders and debt collectors to earn money and save his ailing father, but the Merchi is incapable of hurting people.",movie,El Merchi,El Merchi,0,2019.0,,,"Drama,Thriller",8.4,6.0,0
tt13206784,A political background based musical love story set in 80's. Vishwas Patil's Chandramukhi is an excellent novel that weaves together the worlds of Politics and Tamasha.,movie,Chandramukhi,Chandramukhi,0,2022.0,,164.0,"Drama,Romance",7.3,737.0,0
tt13206926,"Joji, an engineering dropout and the youngest son of a rich family lives with his aspirations of becoming super wealthy. Driven by greed and blind ambition, he decides to execute his plans following an unexpected event in the family.",movie,Joji,Joji,0,2021.0,,113.0,"Crime,Drama",7.8,11552.0,0
tt13207508,"In the near future, a terminally ill man explores a heart wrenching, emotionally complex solution to save his wife and son from grief by duplicating himself without them knowing.",movie,Swan Song,Swan Song,0,2021.0,,116.0,"Drama,Romance,Sci-Fi",6.8,18369.0,0
tt13221998,An illegal immigrant father in the UK looks for his missing daughter while trying to avoid the police radar.,movie,Footprints on Water,Footprints on Water,0,2023.0,,,"Drama,Thriller",9.3,42.0,0
tt13223734,"In need of money, Saguna quits college to work sugarcane fields with her family. Tens of thousands of people work the fields, but there are no bathrooms for workers. Menstruating women have to take days off and pay a fine for missed days. Women who are hard up for money are forced to undergo a hysterectomy, and Saguna is referred to an illegal clinic for such a procedure while she shoulders the burden of her family's survival.",movie,Bittersweet,Bittersweet,0,2020.0,,101.0,Drama,8.7,14.0,0
tt13225402,"""Guldasta"" traces the journey of three distinctive women named Srirupa, Renu and Dolly, Interwined in a web of make-believe emotions. Their interpersonal relationships, hardships, agonies, and ecstasies form the crux of the story.",movie,Guldasta,Guldasta,0,2020.0,,106.0,Drama,7.3,116.0,0
tt13229154,"'Cities of Sleep' takes us into a heady world of insurgent sleeper's communities as well as the infamous 'sleep mafia' in Delhi where just securing a safe sleeping spot often becomes a question of life and death for a large number of people. The film trails the lives of two individuals, Shakeel and Ranjeet. Shakeel, a renegade homeless sleeper has for the last 7 years slept in a diverse range of improvised places like subways, under park benches, parking lots, abandoned cars and lately, at areas controlled by the sleep mafia. The film follows his attempts to secure a safe sleeping space just around the time the infamous winter rains of Delhi are due. Ranjeet runs the 'sleep-cinema' community in Loha Pul in Delhi, a huge double-story iron bridge straddling the banks of the river Yamuna. A thin strip of land under Loha Pul houses shanty cinemas where over 400 odd homeless come and sleep through the day for a nominal price. The flooding of the river Yamuna poses a threat to the people sleeping there every monsoon. The film looks at not only the tremendous social and political pressure that sleep exerts on the homeless in the city but is also a philosophical exploration of sleep at large.",movie,Cities of Sleep,Cities of Sleep,0,2015.0,,77.0,Documentary,7.4,41.0,0
tt13230878,"A bold young man is faced with several difficult circumstances since childhood, and as a consequence, he adopts a life of violence and crime. Given the right incentive and opportunity, can he reform himself and become a productive and law-abiding member of society?—Shrinivas G. Kulkarni",movie,Bilindar,Bilindar,0,2016.0,,116.0,Drama,8.3,8.0,0
tt13231544,"A young teacher hopes to be transferred to Istanbul after four years of mandatory service in a remote village, but is accused of inappropriate contact by two students. After losing hope, a colleague offers him new perspectives on life.",movie,About Dry Grasses,Kuru Otlar Üstüne,0,2023.0,,197.0,Drama,7.7,16752.0,0
tt13234058,Edmond Murray searches for answers deep in the Highlands after receiving a frantic call from his ex-wife that their seven-year-old son went missing from a campsite.,movie,My Son,My Son,0,2021.0,,95.0,"Crime,Drama,Mystery",6.0,17399.0,0
tt13237174,Follow the story of the first American astronauts in space in this National Geographic documentary.,movie,The Real Right Stuff,The Real Right Stuff,0,2020.0,,90.0,Documentary,7.2,678.0,0
tt13243208,"An excited family visits a bungalow they wish to purchase, but find themselves imprisoned within its doors for a night and attacked by dark forces. Can they escape unscathed?",movie,Dieyana House,Dieyana House,0,2016.0,,115.0,Drama,9.7,8.0,0
tt13243898,A real-life undercover thriller about two ordinary men who embark on an outrageously dangerous ten-year mission to penetrate the world's most secretive and brutal dictatorship: North Korea.,movie,The Mole: Undercover in North Korea,The Mole: Undercover in North Korea,0,2020.0,,123.0,"Documentary,Thriller",8.2,5871.0,0
tt13249198,"Bhaskar, a Xerox shop helper and a part time burglar, whose greed for better settlement, he resorts to very risky and quick that lead him into trouble. To be with a software engineer he pretends to be a software engineer. One thing leads to another which becomes a cat-mouse chase.",movie,Raja Raja Chora,Raja Raja Chora,0,2021.0,,145.0,Comedy,7.5,2072.0,0
tt13261268,A long film compiled from sexual tapes recorded by the directors. It documents a six-year relationship in which mutual trust is being replaced little by little by isolation and distance.,movie,Avalon,Avalon,0,2020.0,,63.0,Documentary,7.3,79.0,1
tt13265312,"After 5 years of their relationship, the girl struggles to convince the boy to apprise his parents about them. The boys seems to be dithering and stalling because he is aware the full weight of an inter faith marriage would do to his parents. But the girl has made up her mind. It's now or never and she will push through. The entire movie unfolds in real time over their morning walk on a weekend trip to Matheran. They relive old bittersweet memories reminding themselves of the shared love, fully aware of the uncertain future that holds for both of them. They confide in each other stories of hurt and disarming moments of deep affection. This peaceful moment of intimacy is marked with fear and worry. They have known each other for many years since the time they were neighbors in Mumbai. She always thought of him as a quitter but for her, he would go to any length. She brought the best out of him. What if life doesn't move in the direction you desire? She knows there won't be any life to live and love without him. There are real conversations, stolen looks, brief pauses and unbeknownst to her, startling revelations.",movie,Ghar Pe Bataao,Ghar Pe Bataao,0,2021.0,,72.0,Drama,7.6,161.0,0
tt13269536,"Sarah is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",movie,Girl in the Basement,Girl in the Basement,0,2021.0,,88.0,"Crime,Thriller",6.3,15862.0,0
tt13271968,"Franco is a young man in search of his identity who, after the death of his mother, travels to the big city to meet his biological father.",movie,Encontrados,Encontrados,0,2020.0,,89.0,Drama,6.0,29.0,0
tt13274016,"Tom Nichols is a hardened New England detective, unflinching in his pursuit of a case where nothing is as it seems and it begins to dismantle the illusions in his own life.",movie,Reptile,Reptile,0,2023.0,,134.0,"Crime,Drama,Mystery",6.8,101906.0,0
tt13282096,The Cage of Life has a number of shades of life Here in this movie the cage of life we are focusing on the multi-colour shades of Bollywood film Industry beginning from the struggler to the superstars who are the heart beats of the fans all over the world.—Vishal Jainani,movie,The Cage of Life,The Cage of Life,0,2020.0,,,Drama,7.4,115.0,0
tt13282344,"Simon, a 6-year-old boy currently placed by social services, is about to meet his biological father, a widower who wants the custody back. This event causes an earthquake in the life of the adoptive mother.",movie,The Family,La vraie famille,0,2021.0,,102.0,Drama,7.1,455.0,0
tt13288678,"Hathaway Noa, still haunted by his past actions, joins a terrorist organization called Mufti and adopts the alias ""Mufti Nabiyy Erin"". Mufti is fighting a terrorist campaign against the Earth Federation government.",movie,Mobile Suit Gundam: Hathaway,Kidô senshi Gandamu: Senkô no Hasauei,0,2021.0,,95.0,"Action,Animation,Drama",6.6,2154.0,0
tt13293720,"A cinematic ode to the moon, made in large part from archival sources combined with literary fragments and bound together by a haunting original score. The film steps lightly through the ideas that people through the ages have drawn from the moon - dreams of escape, myths of heaven, songs of longing and loss, odes of yearning - taking the viewer on a constantly surprising night-walk through the night sky.",movie,To the Moon,To the Moon,0,2020.0,,80.0,Documentary,7.2,96.0,0
tt13304732,"When a drug deal goes wrong, it catches the attention of both the law and the criminal world. What follows is utter mayhem that will link the fate of three gangs, an unscrupulous cop, a greedy mobster and a street-smart stringer.",movie,Yellow Gangs,Yellow Gangs,0,2022.0,,,"Crime,Drama,Thriller",7.1,1099.0,0
tt13308316,"After a sexist joke goes viral, Cédric loses his job and embarks on a therapeutic journey to free himself from sexism and misogyny. He and his girlfriend hire a mysterious and liberated babysitter to help shake things up.",movie,Babysitter,Babysitter,0,2022.0,,87.0,"Comedy,Drama,Mystery",6.1,1774.0,0
tt13310936,A lawyer battles corruption both inside and outside the courtroom.,movie,Thimmarusu: Assignment Vali,Thimmarusu: Assignment Vali,0,2021.0,,127.0,Drama,7.1,1744.0,0
tt13312632,"A group of friends go to an isolated house in the middle of the night. Certain incidents that happen in the house make them feel like they aren't the only ones in the house. Scared and confused, the bunch of youth try to escape from the house. Watch the movie to find out what happens next.",movie,Ek Thriller Night,Ek Thriller Night,0,2015.0,,77.0,"Drama,Horror,Thriller",7.8,21.0,0
tt13320494,A sequel to very successful comedy Bulbule; which had released in 2013. This time featuring 12 brainy people fighting over how to fix a basic flaw in the Indian education system.,movie,12 Bulbule,12 Bulbule,0,2021.0,,,"Comedy,Drama,Family",8.9,15.0,0
tt13321244,The unspoken system that has shaped America and chronicles how lives today are defined by a hierarchy of human divisions.,movie,Origin,Origin,0,2023.0,,141.0,"Drama,History",7.2,7127.0,0
tt13321730,"In the midst of the Yellow Vests protests, two women on the verge of a breakup find themselves in a saturated hospital emergency department on the brink of chaos.",movie,The Divide,La fracture,0,2021.0,,99.0,"Comedy,Drama",6.6,1658.0,0
tt13322018,"Bo Ri is the only family member who can hear. She talks to her friends while finding signing with her family difficult. Wishing to be deaf, she jumps into the sea and loses consciousness. Waking up in the hospital, she pretends she's deaf.",movie,Bori,Naneun Bori,0,2018.0,,110.0,"Drama,Family",7.5,92.0,0
tt13322726,Fast-paced story of pre-death repentance marathon for the captain of the National Security Service (NKVD) Fyodor Volkonogov set against the backdrop of 1938 political persecutions in the USSR.,movie,Captain Volkonogov Escaped,Kapitan Volkonogov bezhal,0,2021.0,,126.0,"Drama,Thriller",7.3,2837.0,0
tt13322942,It is a fiction based on a life of a classical dancer Rukmini Roy who has lots of emotional dilemma in her personal life. After failure of her two marriages she concentrates on her only passion dancing. In the mean time she realizes that she has soft corner for her dance teacher Hiron Sen. The story will tell you a silent acceptance of love between Rukmini and Hiron in a eternal way which is beyond everything.,movie,Grohon,Grohon,0,2020.0,,100.0,Drama,7.0,21.0,0
tt13323178,"The play explores the bond between the students and their professor, which faces many ebbs and flows. Secrets are revealed, accusations are thrown, and the three lives remain interwoven for many years to come.",movie,Sir Sir Sarla,Sir Sir Sarla,0,2020.0,,108.0,Drama,8.8,8.0,0
tt13328800,"As three young women try to defy the persistent winter darkness in Finland, they move between dreams, reality, friendship, and relationships, and try to make sense of everything.",movie,Girl Picture,Tytöt tytöt tytöt,0,2022.0,,100.0,"Drama,Romance",6.9,3201.0,0
tt13328824,"Jaakko and Sirpa have never met face to face but they talk on the phone every day. When he hears about her declining health, he decides to go meet her in another city; a challenge if you can't see and are paralyzed from the chest down.",movie,The Blind Man Who Did Not Want to See Titanic,Sokea mies joka ei halunnut nähdä Titanicia,0,2021.0,,82.0,"Comedy,Drama,Romance",7.5,1968.0,0
tt13328830,"A girl Mimi arrives a small village in western Finlan and immediately fills 15-year-old Mariia's life with light. 20-years-later, Mariia returns home to take care of her sick mother, and memories of that meaningful summer starting to rise",movie,Light Light Light,Valoa valoa valoa,0,2023.0,,91.0,Drama,7.0,483.0,0
tt13334832,"Love triangle between a newly married man, his wife and a very capricious young lover.",movie,18 Year Old Seungha's Sense Game,18 Year Old Seungha's Sense Game,0,2020.0,,62.0,"Drama,Romance",7.0,51.0,0
tt13342406,"Shirley and Roy in the middle of an impending Covid lock-down and a personal financial crisis, leave their Mumbai home for Shirley's home in Pala where her father Ittyavira stays. Roy soon finds that her home is not what he thought it is.",movie,Aarkkariyam,Aarkkariyam,0,2021.0,,126.0,"Crime,Drama",6.9,1733.0,0
tt13349716,"Centers in the theme of reincarnation, unfolding in Kolkata and Hyderabad.",movie,Shyam Singha Roy,Shyam Singha Roy,0,2021.0,,155.0,"Drama,Romance",7.6,15930.0,0
tt13356580,"Three men are caught in a situation inside a car. One of them is a rich man who regularly sources cocaine from a fixed peddler at a fixed spot, another is a drug dealer who comes late and the third one is a stranger. What happens next?",movie,Mainkar Chipay,Mainkar Chipay,0,2020.0,,50.0,Thriller,7.4,1291.0,0
tt13356884,"Kenji Yamamoto's father died from using a stimulant drug. His life fell into desperation. Kenji then joined a crime syndicate. There, he meets the gang's boss Hiroshi Shibasaki. Hiroshi reaches out to Kenji and they developed a relationship like father and son. As time passes, Kenji has his own family.",movie,Yakuza and the Family,Yakuza to kazoku: The Family,0,2020.0,,136.0,"Crime,Drama",7.0,3484.0,0
tt13357492,"Neela cannot explain her past actions easily, but her blackmailer has his own demands. Her marriage gets into trouble, but there are bigger questions about love and identity.",movie,Rallalo Neeru,Rallalo Neeru,0,2020.0,,105.0,Drama,8.3,2049.0,0
tt13369990,"A film about a boy who does not know how to love, and the hardships he goes through when he starts falling in love with the encouragement of his friends - Based on true incidents an innocent village love story.",movie,Gully Gang,Gully Gang,0,2022.0,,100.0,"Action,Comedy,Romance",8.3,2092.0,0
tt13381304,"Nachiketha meets rigveda in an accident and falls in love. Rigveda,who doesnt believe in love, wants to escape from this nuisance and also teach him a lesson at the same time, So she tells nachiketha that she will love him back if he can speak in pure telugu with everyone for the next 15 days.Will he be able to pass this test?",movie,Oka Telugu Prema Katha,Oka Telugu Prema Katha,0,2020.0,,130.0,Drama,8.7,40.0,0
tt13381376,"A census report leads two female government teachers to an isolated house, in which resides a family with twisted secrets they never imagined to recover.",movie,Welcome Home,Welcome Home,0,2020.0,,126.0,"Crime,Drama,Horror",7.4,5090.0,0
tt13388966,"A renowned novelist, Prayas Chakrabarty in his 50's is giving interview to reporters for his recent novel 'A Better Life', which is also a bestseller. During his interview, Prayas Chakrabarty says about some unforgettable incidents of his past life. In his younger days, he was a very good student and he was the topper in the subject of English but he could not mix with his friends, he was one type of patient at that time. One day he went for suicide, but just then an unknown person came to him and changed his views of life. After that incident Prayas tried to change himself. He tried to discover himself. He tried to grasp the meaning of life and life became more interesting to him. Prayas wanted to relate the bookish knowledge to practical knowledge and he wanted to prove that life is an art. One day he realises his love,Prakiti, his old friend. The girl one day asked him some questions regarding her love related to book and practical life. Gradually from his friends and surroundings, Prayas silently learnt a lot about life. To Prayas that knowledge could lead him in a better way as well as could show a better world, due to his willingness regarding knowledge, one day Prayas left home. He went to Santiniketan. In Santiniketan, a strange man showed him the philosophy of life through the philosophy of Rabindranath Tagore. Many incidents happened with the passage of time and gradually Prayas became very matured person and came back to his house with a new hope, which could lead a life in a better way and could see the world with good aspect and positivity.",movie,A Better Life,A Better Life,0,2020.0,,92.0,Drama,9.9,62.0,0
tt13391710,"As a college professor's brutal murder sparks student unrest, a cop launches an investigation while a lawyer seeks justice in the the courtroom.",movie,Jana Gana Mana,Jana Gana Mana,0,2022.0,,162.0,"Drama,Thriller",8.3,18677.0,0
tt13409808,"Director Avijit decides to make a romantic film, after a series of flop movies. When he discovers a romantic novel that matches his story line, he hunts for it's author. Does he find him? Will it be a Success or another Flop?",movie,Ebhabei Golpo Hok,Ebhabei Golpo Hok,0,2020.0,,116.0,Drama,7.5,50.0,1
tt13410842,"Three unemployed bachelors and two local goons leading their life separately, get a deadline of seven days to pay a large amount of money..",movie,Shehri Gabru,Shehri Gabru,0,2020.0,,62.0,"Comedy,Crime",8.6,98.0,0
tt13412272,"A graduate unemployed self-motivated detective Mriganka (Actor-Rono Joy) and his nephew Shailen (Actor-Devojyoti Bal) gets indulged into the investigation of the mystery of the death of a powerful politician of the neighborhood, Sanjay Saha (Actor-Sujoy Saha). Police assumes from the primary evidences that it is a suicide but Mriganka discovers some hints that it could be a murder done by a unique scientific method. Mriganka and Shailen together unravels the mysteries one by one to find the murderer and discovers an unfortunate past in the relationship between the murderer and the victim.—Pronil Halder",movie,Bishbashpo,Bishbashpo,0,2020.0,,75.0,Crime,7.8,6.0,0
tt13416066,"Featuring two-time world champion magician Shawn Farquhar, this documentary explores the unique relationship between the art of magic and playing cards.",movie,Lost in the Shuffle,Lost in the Shuffle,0,2024.0,,100.0,Documentary,6.5,163.0,0
tt13424422,"High school student Asuna struggles to survive with a young swordsman after its revealed that she is trapped inside the game of Sword Art Online, where if your HP drops to zero, your brain will be destroyed in real life.",movie,Sword Art Online: Progressive - Aria of a Starless Night,Gekijôban Sôdo Âto Onrain Puroguresshibu Hoshi-naki Yoru no Aria,0,2021.0,,97.0,"Action,Adventure,Animation",7.2,2308.0,0
tt13428402,"Nobita travels to the future to show his beloved grandma his bride, but adult Nobita has fled his own wedding. Can he ever be a good husband to Shizuka?",movie,Stand by Me Doraemon 2,Stand by Me Doraemon 2,0,2020.0,,96.0,"Animation,Comedy,Drama",7.5,5360.0,0
tt13430782,"Joy Mon plans his own birthday party to overcome sadness and loneliness, but things take an unpleasant turn when the man next to his friend's house become deceased. Can Joy Mon have a pleasant and cheerful birthday celebration ?",movie,Jan.E.Man,Janeman,0,2021.0,,147.0,Comedy,7.8,3428.0,0
tt13430858,"In London, an award-winning film-maker documents her best friend's journey into an assisted marriage in line with his family's Pakistani heritage. In the process, she challenges her own attitude towards relationships.",movie,What's Love Got to Do with It?,What's Love Got to Do with It?,0,2022.0,,108.0,"Comedy,Drama,Romance",6.3,11360.0,0
tt13444260,"Frank Kuntz spent his life preserving 300 horses used for human therapy. Due to cancer, he is finding it difficult to provide for these horses as he did in the past.",movie,Before They Vanish,Before They Vanish,0,2022.0,,88.0,Drama,6.9,170.0,0
tt13445204,"Much like Fred Rogers and Bob Ross in the United States, Claude Lafortune was a staple of French-Canadian television. The beloved children's television host inspired generations of children through his celebration of creativity, inclusivity and diversity. For over five decades, he dedicated his life to transforming mere paper into whimsical sculptures, creatures and film sets. ""The Paper Man"" reveals the depths of Claude Lafortune's work, as well as his continuing legacy.—PSLT",movie,The Paper Man,Lafortune en papier,0,2020.0,,80.0,Documentary,8.4,15.0,0
tt13445924,"Nupur along with her fiancé Jai and friends planned a bachelorette party at her native house at village. But that house was possessed by a supernatural power who want to destroy her family's heir.In that village,a tantric was also chanting hyms to control that supernatural power with the help of whom he will become almighty and powerful.When that supernatural power interact with Nupur,Tantric came in between and then the war began.Will that soul be able to kill Nupur and take her revenge?Will Rajesh Vivek be able to control that soul?—Ashwani Shukla",movie,The Incomplete Man,The Incomplete Man,0,2021.0,,,"Drama,Thriller",8.0,8.0,0
tt13447940,"In order to win a woman's heart, a clever man creates a fake character, but when the imaginary person materialises in real life, he draws them into a terrible political tangle. Can they escape unscathed?",movie,Hero 420,Hero 420,0,2016.0,,139.0,Comedy,6.9,46.0,0
tt13449566,"A smart ass DJ wants to start a career in radio, but the only place that will hire him is an old Southern Gospel Radio station. His first night shift happens during Y2K AND the rapture. Literally, all hell breaks loose.",movie,WJHC AM,WJHC AM,0,2022.0,,105.0,"Comedy,Horror,Thriller",7.3,470.0,0
tt13456340,"Set in the 90s, a Korean single mother raises her young son in the suburbs of Canada determined to provide a better life for him than the one she left behind.",movie,Riceboy Sleeps,Riceboy Sleeps,0,2022.0,,117.0,"Drama,Family,History",7.6,2112.0,0
tt13458600,"Between scenes from his concert in São Paulo's Theatro Municipal, rapper and activist Emicida celebrates the rich legacy of Black Brazilian culture.",movie,Emicida: AmarElo - It's All for Yesterday,Emicida: AmarElo - It's All for Yesterday,0,2020.0,,89.0,"Documentary,Music",8.5,1687.0,1
tt13458764,"Veda finds a book that holds the key to her past, present and future. Meanwhile, Venkat, a lawyer wants to avenge his lover's death. Venkat helps Veda to protect them both from an uncertain future.",movie,Kinnerasani,Kinnerasani,0,2022.0,,80.0,Drama,7.0,105.0,0
tt13459450,"Ram is hearing-impaired after a large explosion in a factory that he owns, but he doesn't want people around him to know about his impairment. On the advice of doctor, Ram, with his friend Bharath, stays at a farm house in Himagiri, before getting operated upon, where he meets his dream girl, Aadhya. Ram falls in love with Aadhya at first sight, but doesn't want her to know about his hearing impairment, worried that she may reject him. He tries several tricks to woo Aadhya. On the other hand, a gang tries to abduct Aadhya and her friends, and series of murders keeps taking place.In the second half, the movie gathers pace after a diligent police officer, Rajesh, takes over the case to solve the murder mystery. Is there a ghost, a gang or a person behind series of murders?—Vinay Lokesh",movie,Kattu Kathe,Kattu Kathe,0,2018.0,,159.0,Drama,8.3,14.0,0
tt13460584,"When two people are brought together from completely different walks of life, it can make for awkward circumstances, especially when they both have their secrets.",movie,Makeup,Makeup,0,2023.0,,90.0,Drama,8.4,51.0,0
tt1346261,"When a computer professional relocates to the USA with ambitions of becoming a successful entrepreneur, he learns about the life of an Indian immigrant abroad and soon falls in love with his boss. How will his future unfold?",movie,E-Preeti,E-Preeti,0,2018.0,,,"Comedy,Musical,Romance",7.8,7.0,0
tt13464168,"Min-seok meets Na-ri, is attracted to her beauty. After drinking with Na-ri and Yeong-hee, misunderstandings occur. Min-seok confesses feelings for Na-ri, who's dating Jae-hyeon. Will Min-seok find true love despite complications?",movie,Sexy Neighbor Sisters,Sexy Neighbor Sisters,0,2020.0,,78.0,"Drama,Romance",7.9,55.0,0
tt13471862,"Three teenage friends stuck in a frozen, hopeless place come up with a plan to escape over the mountain to a world where their dreams can be fulfilled. But when one of them falls in love, their plan begins to unravel.",movie,A Happy Day,A Happy Day,0,2023.0,,113.0,"Comedy,Drama",7.0,104.0,0
tt13482828,"With a father suffering from neurodegenerative disease, a young woman lives with her eight-year-old daughter. While struggling to secure a decent nursing home, she runs into an unavailable friend with whom she embarks on an affair.",movie,One Fine Morning,Un beau matin,0,2022.0,,112.0,"Drama,Romance",7.0,7996.0,0
tt13491678,"These Fidayeens, bound by an unyielding faith, embark on a harrowing journey leading them to the celestial realms. Their ultimate goal is to meet the legendary 72 Virgins, known as the Hoorain.",movie,72 Hoorain,72 Hoorain,0,2019.0,,80.0,"Crime,Drama,Thriller",7.0,16411.0,0
tt13504026,"TNT is a political and investigative thriller that attempts to unearth the conspiracies that resulted in the 1997 communal riots in Coimbatore, which resulted in the death of 18 Muslims.",movie,Thelivuppathaiyin Neesa Thooram,Thelivuppathaiyin Neesa Thooram,0,2017.0,,,"Drama,Thriller",7.8,11.0,0
tt13506526,"Stella Goldschlag grows up in Berlin during the Nazi regime. She dreams of a career as a jazz singer, but is forced to go into hiding with her parents in 1944, and her life turns into an hopeless tragedy.",movie,Stella: A Life,Stella. Ein leben.,0,2023.0,,121.0,"Biography,Drama,History",6.2,698.0,0
tt13510088,"A film adaptation of the posthumous best-selling tanka poetry collection by Shinichiro Hagihara, who suddenly ended his own life. Portraying non-regular employment, bullying, suffering and hope in contemporary society.",movie,Runway,Runway,0,2020.0,,120.0,Drama,6.3,21.0,1
tt13517306,"When an agoraphobic translator reunites with her deceased brother's best friend, secrets and passions are revealed.",movie,Translations,Translations,0,2023.0,,85.0,"Drama,Romance",8.9,19.0,1
tt13522370,"Father-son duo who are caught in the quagmire of self-doubt due to their lack of english proficiency. In the struggle to prepare his son for the future, the father and the whole family ends up learning some valuable lessons.",movie,Baal Bhaarti,Baal Bhaarti,0,2022.0,,109.0,Family,8.8,27.0,0
tt13523666,"Obsessed with the disappearance of her best friend, a journalist plots an undercover operation in order to expose a sex trafficking network. But as her accomplices draw closer to the boss, the situation spirals out of control.",movie,The Business of Pleasure,The Business of Pleasure,0,2023.0,,97.0,Thriller,6.9,82.0,1
