tconst,plot,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,label
tt12826598,"At the beginning of the 20th century, the Ughetto family dreamed of a better life abroad. Luigi Ughetto crosses the Alps and starts a new life in France, changing the fate of his beloved family forever.",movie,No Dogs or Italians Allowed,Interdit aux chiens et aux Italiens,0,2022.0,,70.0,"Animation,Drama,Family",7.3,2250.0,-1
tt12835910,"Madhu and Abhishek after their marriage stay at government quarter. Where Madhu found a Dairy, she came to know that the dairy belong to Kalpana who was staying at the same quarter before them.",movie,Charitra,Charitra,0,2020.0,,120.0,"Drama,Mystery,Thriller",8.3,179.0,0
tt12836460,Varun starts to Vijayawada on may 16 to attend an interview asking his uncle Bhaskar to receive varun's girlfriend brother from airport whom he need to receive and convince for marriage and what happens next on his way is the film,movie,May 16,May 16,0,2022.0,,,"Action,Comedy,Thriller",8.6,23.0,-1
tt12838766,"Set in the year 2092 and follows the crew of a space junk collector ship called The Victory. When they discover a humanoid robot named Dorothy that's known to be a weapon of mass destruction, they get involved in a risky business deal.",movie,Space Sweepers,Seungriho,0,2021.0,,136.0,"Action,Adventure,Drama",6.5,29847.0,0
tt12841844,"Kosa, a young tribal boy who lives with his family in the dense forested heartlands of India, is picked up by the local police one day.",movie,Kosa,Kosa,0,2020.0,,85.0,Drama,8.1,26.0,0
tt12845262,"Two friends, on the verge of bankruptcy, decide to rob a finance firm. To their surprise, another team of professional hit-men also attempt a heist there at the same time.",movie,Operation Olipporu,Operation Olipporu,0,2021.0,,58.0,"Action,Comedy,Thriller",9.0,90.0,-1
tt12850582,K-pop sensation BTS embark on their 2019 'Love Yourself: Speak Yourself' Tour.,movie,Break the Silence: The Movie,Break the Silence: The Movie,0,2020.0,,89.0,"Documentary,Music",8.3,2543.0,0
tt12851324,"Mario, a game developer, and his friends must tackle and escape from a rising zombie apocalypse in the region of Rayalaseema.",movie,Zombie Reddy,Zombie Reddy,0,2021.0,,130.0,"Action,Comedy,Horror",6.6,3173.0,0
tt1285301,"Awasthi is the story of a 50 year old, simple man trying to survive in the fast, competitive and over-zealous city Mumbai. ""Awasthi"" is the story of a man's survival and his pursuit for happiness.",movie,Happi,Happi,0,2019.0,,135.0,"Comedy,Drama",7.5,87.0,0
tt12856626,"In this story, you can see how his wife became self-reliant (Atmanirbhar) after the suicide of a farmer, with her two young children, without any help, smiling and facing adversity. Krishna Pawar commits suicide due to drought . After his suicide, his wife Rukmini and their two children Deepak (Deepya) and Sonya (newborn baby) became homeless. After Krishna's suicide, the amount of compensation received from the government is laundered by corrupt officials. And in return a barren land from the backward class quota is given to Rukmini as government compensation. When Rukmini finds out that the land is barren, she decides to leave, but her son Deepak insists on staying there and cultivating his father's land.Later Rukmini also admits this.That is where their struggle begins. She starts farming on that barren land, taking care of her children without any help. In the meantime, many seemingly impossible and life-threatening difficulties arise. But overcoming all these difficulties, Rukmini and Deepak cultivate with self-reliance (Atmanirbhar)—Sachin Ashok Yadav",movie,Kondan,Kondan,0,2020.0,,108.0,Drama,8.0,13.0,0
tt12861616,RGV is in love with his younger sister Akshara more than his life. Anyone who looks at his sister in college will be badly punished.,movie,Cheruvaina Dooramaina,Cheruvaina Dooramaina,0,2021.0,,111.0,"Drama,Mystery,Romance",8.6,256.0,0
tt12868002,"Bow Bow is the tale of a little boy whose world revolves around his pet dog. He is a little upset about its lethargic nature and tries different training methods to make it an enthusiastic pet. Unexpectedly, he loses the dog when it tries to save two people in a crucial situation. The boy becomes depressed. The rest of the movie shows whether he got back his dog or not.",movie,Bow Bow,Bow Bow,0,2019.0,,110.0,Drama,6.8,27.0,0
tt12868294,"Three friends are forced to steal mobile phones to make ends meet, before eventually making a career out of theft.",movie,Alti,Alti,0,2020.0,,108.0,Drama,7.7,30.0,0
tt12873300,"When a blind orphan arrives in his waiting room seeking a miracle, a world-renowned eye surgeon must confront his past--and draw on the resilience he gained growing up in China during the Cultural Revolution--to try to restore her sight.",movie,Sight,Sight,0,2023.0,,103.0,"Biography,Drama,History",6.6,1637.0,0
tt12874840,"Conceived and filmed at London's O2 Arena in September 2019 the film follows a team of scientists as they investigate the source of a paranormal anomaly appearing around the world. Blurring the lines between narrative and concert film, virtual and reality, Muse's most theatrical tour to date launches the viewer through a supernatural spectacle, questioning the world around us.",movie,Simulation Theory Film,Simulation Theory,0,2020.0,,90.0,"Music,Sci-Fi",7.1,692.0,0
tt12879624,"After befriending a marine biology student, a sarcastic artist living with paraplegia begins to experience the world beyond her home.",movie,"Josee, the Tiger and the Fish",Joze to tora to sakana-tachi,0,2020.0,,99.0,"Animation,Drama,Romance",7.6,9395.0,0
tt12879746,"Katsuragi is a disillusioned office worker who drunkenly attempts to commit suicide. However, with the help of a mysterious saviour, he soon discovers there are fates even worse than death.",movie,Dangerous Drugs of Sex,Sei no Gekiyaku,0,2020.0,,89.0,Drama,6.4,743.0,-1
tt12886356,"The struggles of a Bengali middle-class guy, Subhamoy, against his parents and the darker sides of the film industry, in trying to become an independent filmmaker.",movie,Choroibeti: A Journey,Choroibeti: A Journey,0,2020.0,,97.0,Drama,8.5,33.0,1
tt12887178,"Sanjay, a Rajput from Jahanabad, is in love with Aditi, a Jat from Jaipur. They want to get married, but don't want to hurt their families. So they plan to get married by arranging a fake set of parents. Will they succeed?",movie,14 Phere,14 Phere,0,2021.0,,111.0,"Comedy,Romance",6.3,5443.0,-1
tt12887646,A father wants his daughter to elope just a day before his wedding. His plans go to toss when his wife gets to know about this stupidity.,movie,Baabul Ki Dua,Baabul Ki Dua,0,2020.0,,,Comedy,8.3,9.0,-1
tt12888462,"A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.",movie,My Octopus Teacher,My Octopus Teacher,0,2020.0,,85.0,"Documentary,Drama",8.1,67107.0,0
tt1289401,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",movie,Ghostbusters,Ghostbusters,0,2016.0,,117.0,"Action,Comedy,Fantasy",6.8,252315.0,0
tt12908110,"When Mr. Harrigan dies, Craig, the teen who befriended and did odd jobs for him, puts his smart phone in his pocket before burial. When the lonely youth sends his dead friend a message, he is shocked to get a return text.",movie,Mr. Harrigan's Phone,Mr. Harrigan's Phone,0,2022.0,,104.0,"Drama,Horror,Mystery",6.0,41206.0,-1
tt12908150,"A life-affirming, genre-bending story based on Stephen King's novella about three chapters in the life of an ordinary man named Charles Krantz.",movie,The Life of Chuck,The Life of Chuck,0,2024.0,,110.0,"Drama,Fantasy,Sci-Fi",7.7,442.0,-1
tt12909482,The Diddalli incident where the villagers were evicted which leads to a major upheaval in their life along with the numerous horrors that their women go through.,movie,Kanneri,Kanneri,0,2022.0,,123.0,"Drama,Thriller",9.1,299.0,-1
tt1291566,"Sidney Hall finds accidental success and unexpected love at an early age, then disappears without a trace.",movie,The Vanishing of Sidney Hall,Sidney Hall,0,2017.0,,119.0,"Drama,Mystery,Romance",6.8,12042.0,-1
tt12915842,In the suburban city of Mumbai ie Dombivli an outrage of deadly virus breaks up and our protagonist with the help of his friends or people he just met during the outrageous event try to survive.,movie,Zombivli,Zombivli,0,2022.0,,134.0,"Comedy,Drama,Horror",6.6,1637.0,0
tt12916150,A story about love and lost; Something that was never told. Something that needs to be shown. An agony and betrayal in a journey of a young woman's life who is out to search for her mother.,movie,Noise of Silence,Noise of Silence,0,2021.0,,110.0,"Drama,Romance",7.4,54.0,-1
tt12920940,"The happy land of Raidurga is unfortunately hit by drought, while no solution is to be found, a well-known geologist visits their town and as survival becomes an essential, a question arises If religion is more important than humanity?",movie,March 22,March 22,0,2017.0,,,Mystery,8.4,17.0,1
tt12923836,"A story about relationships between children and adults broken by shaky 1990s in Ukraine. The boy Tymophii befriends a weird man named Felix. He's the veteran of Afghan war, he has PTSD and he loves music.",movie,Rock Paper Grenade,Ya i Felix,0,2022.0,,92.0,Drama,7.6,574.0,0
tt12925390,"A night guard in a morgue is the chosen one, to help the dead complete their unfinished business on earth. One day the girl of his dreams appears there.",movie,Halfway Home,Átjáróház,0,2022.0,,103.0,"Fantasy,Romance",6.4,897.0,-1
tt12934616,"Little Singham's biggest enemy, the demon Kaal, is back and badder than ever -- but this time, will he succeed in destroying the world's best kid cop.",movie,Little Singham: Kaal Ka Badla,Little Singham: Kaal Ka Badla,0,2020.0,,69.0,"Action,Animation",8.5,77.0,-1
tt12936930,"Gyu-nam pursues an affair with a married woman. They intimately engage near her blind husband. She continues seeing Gyu-nam while appreciating her husband, leaving the affair's fate uncertain.",movie,The World of Adultery,The World of Adultery,0,2020.0,,76.0,"Drama,Romance",7.2,11.0,-1
tt12937172,"Ji-cheol is a job seeker who only plays and eats, and is the boyfriend of Eun-je who runs a small store. Meanwhile, Joong-hoo, a hikikumori, became a regular after accidentally seeing Eun-je in the store. She is mistaking her kindness for her affection for herself. Joong-hoo started stalking her SNS every day. In the end, after approaching Eun-je with an innocent face, he succeeds in locking up Eun-je. As Eun-je disappears and the money supply is cut off, Ji-cheol is eager to find Eun-je. Ji-cheol, who is sad about money rather than worrying about Eun-je's safety, tries to lure Mi-seon out of her pocket money. Eun-je, who saw the scene of these two people's affair through a hidden camera, disarms Joong-hoo while drinking with him, thinking that she should somehow get out of there. Eun-je eventually escapes. Feeling empty without Eun-je, Joong-hu confines Mi-Seon, who ignored him. Three months later, someone came to Joong-hu's house and then.",movie,Female Boss Hooker,Female Boss Hooker,0,2020.0,,76.0,Drama,7.0,8.0,0
tt12937438,"Mi-jeong is dissatisfied with her marriage to Man-gi. They live with their daughter Hye-yeong and her husband. Jealous, Mi-jeong feels better after a massage from her son-in-law.",movie,My Wife's Mom 2,My Wife's Mom 2,0,2020.0,,61.0,Romance,8.0,37.0,0
tt12937574,"Famous pâtissier Jo Woo-hyeon has a secret sexual relationship, exchanging favors for sweetness, while aspiring cop Seo Neung-geum quits her job to pursue her dreams.",movie,Sweet Sex,Sweet Sex,0,2017.0,,89.0,Drama,6.9,29.0,-1
tt12942206,"A young Indian officer takes it upon himself to undo a superstition that the women of Penchangpa tribe have poison in their nails, killing those who eat food from them. In the backdrop China usurps Indian pasture land.",movie,In the Land of Poison Women,In the Land of Poison Women,0,2019.0,,,Drama,7.4,10.0,-1
tt12944082,"Neil and Alya are a happy couple who have a firm belief that marriages are made in heaven, however, soon they see a new side to their relationship when their life shifts onto a rocky road. A filmmaker by profession, Neil, has an erratic schedule and is not able to spend enough time with his wife, Alya, a former model who has adapted a domestic life to enjoy marital bliss. The relationship starts to sour and Alya begins to question Neil's integrity, however, Neil soon decides to rebuild the faith in him and takes her to an assignment at Alibaug. They set off on the journey hoping to start their relationship afresh, but little did they know that the holiday would not go as planned. They face several challenges which put them in severe troubles, but will the couple be able to survive the wrath? Or will they find themselves in a fatal trap?—Digital Sukoon",movie,Intezaar: Koi Aane Ko Hai,Intezaar: Koi Aane Ko Hai,0,2021.0,,98.0,Horror,6.9,48.0,1
tt12944288,"Three unmarried sisters share a Seoul home. Their living situation's complexity emerges when the eldest brings her wedding dress, confounding the younger two and their male housemate",movie,Three Sisters Secret Sex Partner,Three Sisters Secret Sex Partner,0,2020.0,,65.0,Romance,7.5,21.0,-1
tt12951932,"Xavier and Mico join a writing camp, where they get to know each other more. But with their friends and other people around them twist and turn them in different directions, will they be strangers no more or strangers again?",movie,"Hello, Stranger: The Movie","Hello, Stranger: The Movie",0,2021.0,,101.0,"Comedy,Romance",6.9,564.0,0
tt12952208,"Min Joo and Seo Yeon, close friends, drift apart when Seo Yeon's tutor Woo Hyeon enters their lives. Jeong Soo, hurt by Min Joo's changing behavior, distances himself. Misunderstandings arise, threatening relationships.",movie,R-Rated Idol Seung-ha's Sex Scandal,R-Rated Idol Seung-ha's Sex Scandal,0,2020.0,,79.0,Romance,7.4,33.0,0
tt12953750,An upright city-bred police officer launches an attack against the caste system after caste-based discrimination and other crimes are dismissed.,movie,Nenjuku Needhi,Nenjuku Needhi,0,2022.0,,138.0,"Crime,Drama,Mystery",7.1,1618.0,0
tt12960116,"Due to the lockdown imposed because of Covid-19 pandemic, millions of migrant workers were left clueless about their future and headed to their native villages mostly on foot as there are no transportation facilities. Valasa (Migration) is road film based on those real life events and characters. Story starts with the journey of Shankar and his family.",movie,Valasa,Valasa,0,2021.0,,110.0,Drama,6.5,178.0,0
tt12961718,A girl must be saved from comitting suicide through the power of love. And all that cannot happen without a series of comic situations.,movie,Last Call,Kato za posledno...,0,2020.0,,118.0,"Comedy,Romance",7.8,502.0,0
tt12969078,"It is the story of a gifted kid Guddu, who along with his street kid friends, forms a band to win a prestigious musical competition without using conventional instruments and unites his separated musician parents.",movie,Atkan Chatkan,Atkan Chatkan,0,2020.0,,126.0,"Drama,Musical",7.6,4256.0,0
tt12971802,"This film explores the rise of comedy icon Lucille Ball, her relationship with Desi Arnaz, and how their groundbreaking sitcom ""I Love Lucy"" forever changed Hollywood, cementing her legacy long after her death in 1989.",movie,Lucy and Desi,Lucy and Desi,0,2022.0,,103.0,"Biography,Comedy,Documentary",7.7,3205.0,-1
tt12975816,This movie is based upon the life and journey of a superstar who is facing downfall in his career and is fighting for survival and existence in bollywood. This also covers the situation of some strugglers who come to the film industry.,movie,Shashank,Shashank,0,2023.0,,,Drama,6.0,15.0,0
tt12976166,"The plot of this movie starts with an advertorial for an arrange marriage. They come across a girl named Simran who is an NRI and is a daughter of a multi-millionaire who is in search of a perfect groom. So, Bako, Pako, Chako and bahilu set out to impress her and become rich overnight. But will their plan succeed? And who will Simran choose?",movie,Band Baaja Babuchak,Band Baaja Babuchak,0,2017.0,,123.0,Comedy,7.2,7.0,-1
tt12982218,Go backstage with beloved rap superstar Gims in the year leading up to his major 2019 Stade de France performance in this up-close documentary.,movie,GIMS: On the Record,GIMS: On the Record,0,2020.0,,96.0,"Documentary,Music",6.9,237.0,-1
tt12984936,"Stealing a prized falcon to help fund their dream of moving to Paris, two Kazakh teenagers come of age as they embark on a journey of liberation.",movie,Balaban,Balaban,0,2022.0,,101.0,Drama,8.5,23.0,0
tt12986322,"Jennie finds herself in a troubled city where she meets a love who may be more bad than good for her, but she is definitely more than what she appears to be.",movie,Jennie,Jennie,0,2021.0,,,Drama,8.1,25.0,-1
tt12986942,"Revolves around Khelechi, an African national, who comes to India with a football laden with narcotics to deliver it to P.K, who runs a drug cartel. However, in a comedy of errors P.K's men pick up the wrong guy, and Khelechi ends up with Raju, a con man.",movie,Tiki Taka,Tiki Taka,0,2020.0,,104.0,"Comedy,Sport",6.9,3033.0,0
tt12993252,"Chandrakanta, an ageing patriarch, is a connoisseur of music and the proud owner of an antique gramophone. However, things are about to change in the household with the arrival of his resentful daughter-in-law and son",movie,Koler Gaan,Koler Gaan,0,2020.0,,112.0,Drama,6.8,7.0,0
tt12994288,"A mistake by Akhila tears her apart from her father, who loves her the most. On a journey to win her father back, she meets Amar, a carefree guy who realizes what true love is.",movie,Amaram Akhilam Prema,Amaram Akhilam Prema,0,2020.0,,132.0,"Drama,Romance",7.2,253.0,0
tt12998268,"Young-Woo (Gang Ye-Won) is a career woman and a workaholic. One night, she is kidnapped by Joon-Ho (Lee Hak-Joo) in the company's parking garage. Joon-Ho works security for the building. Young-Woo struggles to escape from Joon-Ho.",movie,Watching,Watching,0,2019.0,,97.0,"Horror,Thriller",5.8,427.0,0
tt13009186,"Colombian reggaeton singer J Balvin prepares for his 2019 homecoming concert amid intense political turmoil, in Matthew Heineman's latest documentary.",movie,The Boy from Medellín,The Boy from Medellín,0,2020.0,,96.0,"Biography,Documentary,Music",6.2,689.0,0
tt13009266,"Jivan Aakhyan, heartwarming and overall winsome drama with a lot of heart. It rightly delivers the message of kindness, forgiveness and the importance of self-love, which makes it a wholesome family entertainer.",movie,Jivan Aakhyan,Jivan Aakhyan,0,2021.0,,148.0,Drama,8.8,68.0,-1
tt13010696,"Can we all be united in the love of One? If each religion represents a different musical note, then together what a beautiful music we could make with a shared love of One Universal God. What a perfect melody and harmony we could create with the common belief in One Universal God, where each religion would resonate on the frequency of universal love and brotherhood to help build a more peaceful and beautiful world.",movie,God of gods,God of gods,0,2019.0,,90.0,Documentary,9.3,54.0,0
tt13013204,"Mampu watches her father struggle to keep his one screen theatre afloat, as her hometown acquires a new name, losing traces of its rich cultural past.",movie,Shoebox,Shoebox,0,2021.0,,98.0,Drama,8.6,54.0,-1
tt13013820,"Yash falls in love with Natasha but is not able to profess his feelings to her. A few years later, he stalks and kidnaps her. Will they fall in love or will his obsession increase with time.",movie,Faactory,Faactory,0,2021.0,,96.0,"Romance,Thriller",6.4,701.0,-1
tt13014050,"In the midst of the coronavirus lockdown, an artist muses over his lack of inspiration.",movie,Musings of an Uninspired Artist,Musings of an Uninspired Artist,0,2020.0,,74.0,Drama,8.6,19.0,1
tt13021136,THE GET LOST LOSERS follows the most cantankerous rock band in Hollywood as it prepares for a super-clutch industry showcase and one last shot at fame.,movie,The Get Lost Losers,The Get Lost Losers,0,2022.0,,93.0,"Comedy,Musical",7.3,30.0,0
tt13022984,"Sameer and Nargis, after overcoming all odds, find a ray of sunshine when little Nandini enters their lives and their family is complete; But their happiness is short-lived. In a bizarre twist of fate, Nandini goes missing.",movie,Khuda Haafiz: Chapter 2 - Agni Pariksha,Khuda Haafiz: Chapter 2 - Agni Pariksha,0,2022.0,,144.0,"Action,Crime,Drama",7.4,15195.0,-1
tt13027292,"Ira is one of America's unsung champions of civil rights and liberties. As his generation retires from the barricades, Ira reminisces on his life at the forefront of defending the rights of all Americans.",movie,Mighty Ira,Mighty Ira,0,2020.0,,99.0,Documentary,7.5,150.0,0
tt13028074,A cyber-crime thriller whose story revolves around four characters.,movie,It's Time to Party,It's Time to Party,0,2020.0,,117.0,"Drama,Thriller",6.8,17.0,-1
tt13028258,"Naina, a playschool teacher, takes 16 students hostage. Rattling the police and the leaders, her demands send shockwaves through the country.",movie,A Thursday,A Thursday,0,2022.0,,128.0,"Drama,Thriller",7.6,26378.0,0
tt13034338,Disha gang assault and killing on 27 November 2019 shocked the entire country when 4 young guys in a Lorry targeted a Scooty driving young veterinary doctor and brutalized her crossing the upper limits in the crime history of India,movie,Aasha Encounter,Aasha Encounter,0,2022.0,,83.0,"Crime,Thriller",7.3,483.0,0
tt13034494,"Following a tip-off, a rookie photojournalist sets off to report on a destructive earthquake but soon finds himself on a mysterious journey that questions the line between fact, myth, and sensationalism.",movie,The Tremor,The Tremor,0,2020.0,,71.0,Mystery,8.0,6.0,0
tt13034500,"A beautiful Chinese woman visits a quiet rural village. She will get married to Gil-soo, a divorced man she met at the church. Her outstanding appearance and impeccable charms make Gil-soo rather uneasy, and suspicions that her Chinese wife will have something that is going to snowball. It leads to an uncontrollable obsession. The only thing allowed to Ran-ran, who was deprived of her passport, who started saying he couldn't communicate, was the freedom to cook after receiving ingredients from Eon-tae, her brother-in-law who farms the field. Her brother-in-law, who had suffered from his brother's domineering for a long time, falls into the exotic charms of Ran-ran and rapidly approaches.",movie,Housewife Dealer,Jubu Dilreo,0,2020.0,,74.0,Romance,7.8,22.0,0
tt13039188,"Two friends secretly lust after each other's mothers. One mother seduces her son's heartbroken friend, while the other considers pursuing her son's friend after hearing of a potential divorce.",movie,Two Mothers,Two Mothers,0,2017.0,,80.0,Romance,7.5,47.0,-1
tt13052092,A victim of gun violence becomes conflicted about the punishment for his attacker.,movie,When Claude Got Shot,When Claude Got Shot,0,2021.0,,96.0,Documentary,8.0,50.0,-1
tt13056052,"When a young mother reconsiders abandoning her baby, she discovers a scheme selling foundlings for adoption.",movie,Broker,Beurokeo,0,2022.0,,129.0,"Comedy,Crime,Drama",7.1,18750.0,-1
tt13058290,Chart the meteoric rise of the South Korean girl group BLACKPINK in director Caroline Suh's documentary.,movie,Blackpink: Light Up the Sky,Blackpink: Light Up the Sky,0,2020.0,,79.0,"Documentary,Music",7.3,7531.0,0
tt13065386,An in-depth look at how the United States government handled the response to the COVID-19 outbreak during the early months of the pandemic.,movie,Totally Under Control,Totally Under Control,0,2020.0,,123.0,Documentary,7.6,3441.0,-1
tt13066182,"Awaiting a visit by a committee that could give his company an award for excellence, the owner of an industrial scales manufacturing business tries to resolve any problems from his workers in enough time.",movie,The Good Boss,El buen patrón,0,2021.0,,116.0,"Comedy,Drama",7.1,15373.0,0
tt13073252,"During the Brazilian economical crisis in 1988, a gunman hijacks a flight targeting the president, and intending to have it crashed onto the presidential headquarters.",movie,The Hijacking of Flight 375,O Sequestro do Voo 375,0,2023.0,,107.0,"Action,Drama,History",7.3,1488.0,0
tt13077702,"After the death of his father Dr. Loomis, his son David Loomis, begins to follow the clues, which indicate that Michael Myers may be alive, now the hunt begins, to end this curse forever.",movie,Halloween: Prodigal Son,Halloween: Filho Pródigo,0,2021.0,,45.0,Horror,6.7,314.0,0
tt13079764,"A feature-length documentary about two endangered animals, the takahe and the kakapo, this documentary explores the habitat and the community trying to save them. This film includes stunning New Zealand landscapes and enriching stories about these rare creatures.—Jacob Michael Silva",movie,Brave New Wilderness,Brave New Wilderness,0,2020.0,,52.0,Documentary,8.8,10.0,0
tt13081130,"A travel journalist embarks on an ambitious quest to reach a letter to its intended owner, written three decades ago by a forlorn lover.",movie,Sunderkand Let love find you,Sunderkand Let love find you,0,2020.0,,67.0,Romance,7.2,6.0,0
tt13086090,"After the death of a flirtatious zamindar named Bangarraju, Yama sends his soul back to earth to fix the quarrels of his family.",movie,Upendra Matte Baa,Upendra Matte Baa,0,2017.0,,149.0,Drama,7.0,26.0,-1
tt13086130,Coming-of-age story where two friends first meet at 11 years old and spend the course of 14 years remaining close and sharing experiences in both friendship and romance.,movie,Soulmate,Soulmeiteu,0,2023.0,,124.0,"Drama,Romance",7.4,2424.0,-1
tt13087796,"In order to obtain research funds for her studies, a scientist accepts an offer to participate in an extraordinary experiment: for three weeks, she is to live with a humanoid robot, created to make her happy.",movie,I'm Your Man,Ich bin dein Mensch,0,2021.0,,108.0,"Comedy,Drama,Romance",7.1,13909.0,0
tt13088688,"The story of the Youngest Hacker Boy, Who hack the people on him/her Birthday to surprise. The Boy is very intelligent . Rohit Chouhan said that in this Story he has written something amazing to fall you in the Story. The story has the greatest Suspense.—Rohit Chouhan",movie,Happy Hacker's Day,Happy Hacker's Day,0,2023.0,,,"Mystery,Thriller",6.7,219.0,-1
tt13091122,"With never-before-seen footage, ""Witness to 9/11"" reveals in real time how New Yorkers struggled to make sense out of the panic, confusion, and fear gripping their city just beyond the veil of 9/11's dust on the morning of the attacks.",movie,Witness to 9/11: In the Shadows of Ground Zero,Witness to 9/11: In the Shadows of Ground Zero,0,2020.0,,55.0,Documentary,5.9,118.0,-1
tt13092932,"No one can deny that Michael Jackson was the biggest celebrity in the history of the mankind, but at the same has been the most bullied, disrespected and tormented like no other. He sacrificed his life to make this world a better place.",movie,Loving Neverland,Loving Neverland,0,2020.0,,315.0,Documentary,8.5,292.0,0
tt13093506,"Behind-the-scenes look at Springsteen's creative process with full performances from The E Street Band, in-studio footage, and never-before-seen archival material.",movie,Bruce Springsteen's Letter to You,Bruce Springsteen's Letter to You,0,2020.0,,90.0,"Biography,Documentary,Music",7.3,1306.0,-1
tt13095604,"This documentary examines unidentified aerial phenomenon. With testimony from high-ranking government officials, and NASA Astronauts, Senator Harry Reid says it ""makes the incredible credible.""",movie,The Phenomenon,The Phenomenon,0,2020.0,,100.0,Documentary,7.4,4625.0,1
tt13097434,A tragic-comedy that is set in the 90s between two different personalities coming from different backgrounds that change their lives in a tale of love.,movie,Colour Photo,Colour Photo,0,2020.0,,140.0,Drama,8.1,6500.0,-1
tt13097932,"Sir Nicholas 'Nicky' Winton, a young London broker who, in the months leading up to World War II, rescued over 600 children from Nazi-occupied Czechoslovakia.",movie,One Life,One Life,0,2023.0,,109.0,"Biography,Drama,History",7.5,32833.0,-1
tt13098894,"Set in present day Nashik, a city in western India on the banks of the river Godavari, this is the story of a family that is coping with death - one they know about and another that they aren't prepared for.",movie,Godavari,Godavari,0,2021.0,,113.0,Drama,8.1,290.0,-1
tt13098938,A conservative uncle tries to come to terms with his niece's romantic relationship with a woman.,movie,Kattumaram,Kattumaram,0,2019.0,,73.0,Drama,6.3,22.0,-1
tt13099022,"The story of a common man struggling for whole life to find his life in the lives of others be it joy, sorrow, thrill or romance.",movie,Jattu Nikhattu,Jattu Nikhattu,0,2023.0,,145.0,Biography,8.8,42.0,-1
tt13099080,An underworld criminal is mistaken as the long-lost daughter of a village chief which changes her perception and develops her strength to tackle their problems.,movie,Veera Ranachandi,Veera Ranachandi,0,2017.0,,138.0,Drama,9.6,5.0,-1
tt13101068,"Bhanu suffers from 'conversion disorder a.k.a hysterical blindness' where she goes temporarily blind under severe stress, in her case triggered upon seeing blood, must fight her enemy who inflicts more bloodshed than she ever imagined.",movie,Bhanu,Bhanu,0,2020.0,,122.0,Thriller,8.2,19.0,0
tt13102440,"Karthik is an investigative crime reporter from 2019, while Sujatha is from 1993. Karthik knows about her difficulties and he tries to change her future by changing the incidents from her past.",movie,Play Back,Play Back,0,2021.0,,138.0,"Crime,Fantasy,Romance",7.6,1918.0,-1
tt13109952,"A dysfunctional couple head to a remote cabin to reconnect, but each has intentions to kill the other. Before they can carry out their plans, unexpected visitors arrive and they face a greater danger.",movie,The Trip,I onde dager,0,2021.0,,113.0,"Action,Comedy,Horror",6.9,28802.0,0
tt13130760,"Vikram is a 32-year-old cop. While he is battling with his own traumatic past, the stakes get high when a girl called Preethi mysteriously disappears in Hyderabad and Vikram has to solve the case at any cost.",movie,Hit: The First Case,HIT: The First Case,0,2022.0,,132.0,"Crime,Drama,Mystery",6.8,17004.0,0
tt13131232,"In the 1970s, an undercover Indian spy takes on a deadly mission to expose a covert nuclear weapons program in the heart of Pakistan.",movie,Mission Majnu,Mission Majnu,0,2023.0,,129.0,"Action,Drama,History",7.0,45025.0,1
tt13131350,A tough police officer sets out to track down and kill an equally tough gangster.,movie,Vikram Vedha,Vikram Vedha,0,2022.0,,160.0,"Action,Crime,Drama",7.1,25147.0,0
tt13134002,An angry father seeks deadly revenge on his daughter's rapists and murderer,movie,Guest Unwanted,Guest Unwanted,0,2022.0,,137.0,"Crime,Thriller",7.8,7.0,-1
tt13136084,"Two unusually close friends share every aspect of their lives together. As their lives evolve, their bond remains the only constant.",movie,My Amanda,My Amanda,0,2021.0,,89.0,"Drama,Romance",5.8,395.0,-1
tt13139222,"The story opens up in the time of Pandemic, when the world was in pause mode and India announced a complete lockdown on the 22nd of March 2020. An Indian student who was studying in Chennai (a metro City in India), came back to his home town Varanasi (Uttar Pradesh). Because of the Lockdown, he got the Untold Chance to stay alone and finding the inner values which he was not able to find in his usual lifestyle. A phone a friend Pooja came into his life as a mystery girl and how she changed the harsh condition into a Poetic Life, which he was feeling after a long time. A Parlour Lady finding herself alone after the missing family members around her, she is finding it very difficult to live alone with her obsession with Cosmetics, with no clues about her lost sisters, who were her whole world. After being home alone for so long she started recording herself with her Mobile Camera and the footage used in the Story are those clips which investigation Police officer found in her mobile recovered from her house, but the girl is still missing.",movie,Before You Go-Love,Before You Go-Love,0,2020.0,,52.0,"Drama,Romance",8.3,7.0,0
tt13143988,"Nail Polish, written and directed by Bugs Bhargava Krishna, stars Arjun Rampal, Manav Kaul, Anand Tiwari and Rajit Kapur. It's a legal thriller that explores the uncertainty of the human mind.",movie,Nail Polish,Nail Polish,0,2021.0,,128.0,Drama,7.2,5796.0,0
tt13150182,The movie portrays a thrilling story about a cop who travels from one place to another to KRACK a murder mystery.,movie,Krack,Krack,0,2017.0,,143.0,Drama,8.1,16.0,-1
