tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0286613	movie	Everything Moves Alone	Everything Moves Alone	0	2001	\N	100	Adventure,Comedy,Drama
tt0286620	movie	Fareb	Fareb	0	1996	\N	147	Action,Crime,Drama
tt0286640	movie	Gair	Gair	0	1999	\N	148	Action,Drama
tt0286664	movie	Gudgudee	Gudgudee	0	1997	\N	138	Musical,Romance
tt0286672	movie	Haqeeqat	Haqeeqat	0	1995	\N	166	Action,Drama,Romance
tt0286683	movie	Hero Hindustani	Hero Hindustani	0	1998	\N	152	Action,Comedy,Drama
tt0286702	movie	The House Next Door	The House Next Door	0	2002	\N	95	Drama,Thriller
tt0286705	movie	Hum Dono	Hum Dono	0	1995	\N	154	Action,Comedy,Thriller
tt0286707	movie	Humse Badhkar Kaun: The Entertainer	Humse Badhkar Kaun: The Entertainer	0	1998	\N	\N	Action,Comedy
tt0286716	movie	Hulk	Hulk	0	2003	\N	138	Action,Sci-Fi
tt0286723	movie	Iski Topi Uske Sarr	Iski Topi Uske Sarr	0	1998	\N	129	Action,Crime,Drama
tt0286724	movie	Itihaas	Itihaas	0	1997	\N	154	Action,Drama,Romance
tt0286728	movie	Jai Hind	Jai Hind	0	1999	\N	147	Action,Romance
tt0286737	movie	High School Girl's Diary	Jokôsei nise nikki	0	1981	\N	64	Romance
tt0286751	movie	Pulse	Kairo	0	2001	\N	119	Horror,Mystery,Sci-Fi
tt0286752	movie	Keemat: They Are Back	Keemat: They Are Back	0	1998	\N	162	Action,Comedy,Drama
tt0286761	movie	Koi Kisise Kum Nahin	Koi Kisise Kum Nahin	0	1997	\N	\N	Crime,Drama,Mystery
tt0286763	movie	High School Teacher: Maturing	Kôkô kyôshi: Seijuku	0	1985	\N	69	Drama
tt0286772	movie	Kudrat	Kudrat	0	1998	\N	186	Action,Drama,Romance
tt0286788	movie	What a Girl Wants	What a Girl Wants	0	2003	\N	105	Comedy,Drama,Family
tt0286803	movie	Main Solah Baras Ki	Main Solah Baras Ki	0	1998	\N	150	Musical,Romance
tt0286887	movie	A Dog's Day	Pattiyude Divasam	0	2001	\N	74	Comedy,Drama
tt0286891	movie	Phool Aur Aag	Phool Aur Aag	0	1999	\N	\N	Action,Comedy,Crime
tt0286907	movie	Qila	Qila	0	1998	\N	133	Drama,Family,Music
tt0286910	movie	Rajaji	Rajaji	0	1999	\N	150	Comedy,Romance
tt0286934	movie	Safari	Safari	0	1999	\N	\N	Action,Adventure,Romance
tt0286936	movie	Salaakhen	Salaakhen	0	1998	\N	165	Action,Drama
tt0286938	movie	Salma Pe Dil Aa Gaya	Salma Pe Dil Aa Gaya	0	1997	\N	149	Drama
tt0286942	movie	Sardari Begum	Sardari Begum	0	1996	\N	116	Drama
tt0287065	movie	Udaan	Udaan	0	1997	\N	128	Action,Crime,Drama
tt0287081	movie	Ustadon Ke Ustad	Ustadon Ke Ustad	0	1998	\N	139	Action,Drama
tt0287099	movie	Vishwavidhaata	Vishwavidhaata	0	1997	\N	150	Action
tt0287111	movie	Wajood	Wajood	0	1998	\N	180	Action,Crime,Drama
tt0287140	movie	Edge of Madness	Edge of Madness	0	2002	\N	99	Drama
tt0287152	movie	Yamraaj	Yamraaj	0	1998	\N	\N	Action,Drama
tt0287364	movie	Porn Theatre	La chatte à deux têtes	0	2002	\N	90	Drama
tt0287387	movie	Rape Climax: Skinning	Climax rape: Hagu	0	1979	\N	68	Drama,Horror
tt0287463	movie	The Goal	The Goal	0	1999	\N	\N	Sport
tt0287467	movie	Talk to Her	Hable con ella	0	2002	\N	112	Drama,Mystery,Romance
tt0287469	movie	Hanuman Junction	Hanuman Junction	0	2001	\N	158	Action,Comedy,Drama
tt0287537	movie	Love Ke Liye Kuch Bhi Karega	Love Ke Liye Kuch Bhi Karega	0	2001	\N	131	Comedy,Crime,Romance
tt0287593	movie	Nimajjanam	Nimajjanam	0	1976	\N	\N	Drama
tt0287607	movie	Okasareta fukushû	Okasareta fukushû	0	1983	\N	63	Thriller
tt0287630	movie	Love Hard, Love Deep	Pinku katto: Futoku aishite fukaku aishite	0	1983	\N	68	Comedy,Romance
tt0287637	movie	Praja	Praja	0	2001	\N	178	Action
tt0287700	movie	Naked Rashomon	Shôwa onnamichi: Rashômon	0	1972	\N	72	Drama
tt0287717	movie	Spy Kids 2: Island of Lost Dreams	Spy Kids 2: Island of Lost Dreams	0	2002	\N	100	Action,Adventure,Comedy
tt0287734	movie	Subhakankshalu	Subhakankshalu	0	1998	\N	154	Comedy,Drama,Romance
tt0287735	movie	Subhamasthu	Subhamasthu	0	1995	\N	\N	Comedy,Drama
tt0287775	movie	Unnathangalil	Unnathangalil	0	2001	\N	\N	Drama
tt0287781	movie	The Festival	Utsab	0	2000	\N	119	Drama,Family
tt0287793	movie	My Sex Report: Intensities	Watashi no sex-hakusho	0	1976	\N	71	Action,Crime
tt0287811	movie	Visible Secret	You ling ren jian	0	2001	\N	101	Comedy,Drama,Fantasy
tt0287910	movie	Amarajeevi	Amarajeevi	0	1983	\N	\N	Drama,Musical,Romance
tt0287913	movie	Angakkuri	Angakkuri	0	1979	\N	142	\N
tt0287915	movie	Animal	Animalada	0	2001	\N	92	Comedy
tt0287924	movie	Aruthu	Aruthu	0	1976	\N	\N	Drama
tt0287963	movie	Secret Things	Choses secrètes	0	2002	\N	115	Comedy,Drama,Fantasy
tt0287975	movie	Snake and Whip	Dan Oniroku hebi to muchi	0	1986	\N	70	Drama,Horror,Thriller
tt0287978	movie	Daredevil	Daredevil	0	2003	\N	103	Action,Crime
tt0287990	movie	Dongallo Dora	Dongallo Dora	0	1957	\N	97	Drama
tt0288045	movie	The Medallion	The Medallion	0	2003	\N	88	Action,Comedy,Fantasy
tt0288091	movie	Krishna Leelalu	Krishna Leelalu	0	1959	\N	\N	Drama,Family,Musical
tt0288109	movie	Maalika Paniyunnavar	Maalika Paniyunnavar	0	1979	\N	\N	\N
tt0288130	movie	Sexy Battle Girls	Nerawareta gakuen: seifuku o osou	0	1986	\N	59	Action
tt0288140	movie	Wet Lust: Opening the Tulip	Nureta yokujô: Hirake! Chûrippu	0	1975	\N	76	Comedy,Drama
tt0288153	movie	Onnaman	Onnaman	0	2001	\N	\N	Action,Drama,Thriller
tt0288161	movie	Pancha Ratnam	Pancha Ratnam	0	1979	\N	\N	\N
tt0288162	movie	Paruvu Prathishta	Paruvu Prathishta	0	1963	\N	\N	Drama
tt0288165	movie	Pemburu Bayang	Pemburu Bayang	0	1993	\N	115	Action,Drama,Romance
tt0288178	movie	Ponnagaram	Ponnagaram	0	1980	\N	135	Musical
tt0288186	movie	Raathrikal Ninakku Vendi	Raathrikal Ninakku Vendi	0	1979	\N	\N	\N
tt0288207	movie	Samasya	Samasya	0	1976	\N	\N	Drama
tt0288234	movie	Sridevi	Sridevi	0	1980	\N	129	Musical
tt0288240	movie	Sundarime Varuga Varuga	Sundarime Varuga Varuga	0	1980	\N	116	Musical
tt0288241	movie	Journey Through a Dream	Swapnadanam	0	1976	\N	121	\N
tt0288242	movie	Swimming Pool	Swimming Pool	0	1976	\N	\N	Drama
tt0288243	movie	Taboo	Taboo	0	2002	\N	80	Drama,Horror,Mystery
tt0288258	movie	Tirupathamma Katha	Tirupathamma Katha	0	1963	\N	\N	Drama,Musical
tt0288273	movie	Uljhan	Uljhan	0	2001	\N	\N	Mystery,Thriller
tt0288276	movie	A Private Affair	Une affaire privée	0	2002	\N	107	Crime,Mystery,Thriller
tt0288302	movie	Venalil Oru Mazha	Venalil Oru Mazha	0	1979	\N	137	Drama
tt0288329	movie	Yudha Bhoomi	Yudha Bhoomi	0	1976	\N	\N	\N
tt0288409	movie	Achani	Achani	0	1973	\N	\N	\N
tt0288427	movie	Angaaray	Angaaray	0	1998	\N	141	Action,Crime,Drama
tt0288430	movie	Anubhavam	Anubhavam	0	1976	\N	\N	\N
tt0288477	movie	Ghost Ship	Ghost Ship	0	2002	\N	91	Horror,Mystery,Thriller
tt0288509	movie	En Purushan Thaan Enakkum Mattum Thaan	En Purushan Thaan Enakkum Mattum Thaan	0	1989	\N	135	\N
tt0288513	movie	Ennai Petha Raasa	Ennai Petha Raasa	0	1989	\N	137	\N
tt0288559	movie	Hello Darling	Hello Darling	0	1975	\N	\N	\N
tt0288749	movie	Pongi Varum Kaveri	Pongi Varum Kaveri	0	1989	\N	\N	\N
tt0288780	movie	Punarjanmam	Punarjanmam	0	1972	\N	\N	Drama
tt0288784	movie	Rajathi Raja	Rajathi Raja	0	1989	\N	137	Action,Comedy,Drama
tt0288869	movie	Privates Lives	Vidas privadas	0	2001	\N	97	Drama
tt0288885	movie	Ward No. 7	Ward No. 7	0	1979	\N	\N	\N
tt0289043	movie	28 Days Later	28 Days Later	0	2002	\N	113	Drama,Horror,Sci-Fi
tt0289054	movie	Warm Water Under a Red Bridge	Akai hashi no shita no nurui mizu	0	2001	\N	119	Comedy,Drama,Fantasy
tt0289152	movie	Desire	Deseo	0	2002	\N	106	Drama,Romance
tt0289175	movie	The Girl	Ek Je Aachhe Kanya	0	2000	\N	123	Drama
tt0289181	movie	Failan	Failan	0	2001	\N	115	Drama,Romance
tt0289226	movie	House Full	House Full	0	1999	\N	138	Thriller
tt0289252	movie	Kalam Kaathu Ninnilla	Kalam Kaathu Ninnilla	0	1979	\N	\N	\N
tt0289265	movie	Kummi Paattu	Kummi Paattu	0	1999	\N	\N	\N
tt0289302	movie	Madhura Nagarilo	Madhura Nagarilo	0	1991	\N	100	Mystery
tt0289316	movie	Manam Virumbuthey Unnai	Manam Virumbuthey Unnai	0	1999	\N	\N	\N
tt0289345	movie	Mugam	Mugam	0	1999	\N	\N	\N
tt0289376	movie	Paandi Naattu Thangam	Paandi Naattu Thangam	0	1989	\N	130	Drama,Romance
tt0289377	movie	Paattukku Oru Thalaivan	Paattukku Oru Thalaivan	0	1989	\N	133	\N
tt0289408	movie	The Powerpuff Girls Movie	The Powerpuff Girls Movie	0	2002	\N	73	Action,Adventure,Animation
tt0289635	movie	Young Adam	Young Adam	0	2003	\N	98	Crime,Drama
tt0289685	movie	Daava	Daava	0	1997	\N	145	Action,Drama,Romance
tt0289686	movie	Dancer	Dancer	0	1991	\N	150	Action,Drama,Musical
tt0289725	movie	Jung	Jung	0	2000	\N	147	Action,Crime,Drama
tt0289765	movie	Red Dragon	Red Dragon	0	2002	\N	124	Crime,Drama,Thriller
tt0289782	movie	Under the Flag of the Rising Sun	Gunki hatameku motoni	0	1972	\N	96	Drama,Mystery,War
tt0289786	movie	Some Secrets	Výlet	0	2002	\N	100	Comedy,Drama
tt0289845	movie	Aks	Aks	0	2001	\N	184	Action,Crime,Horror
tt0289848	movie	Analyze That	Analyze That	0	2002	\N	96	Comedy,Crime
tt0289879	movie	The Butterfly Effect	The Butterfly Effect	0	2004	\N	113	Drama,Sci-Fi,Thriller
tt0289893	movie	Chandralekha	Chandralekha	0	1997	\N	172	Comedy,Romance
tt0289992	movie	The Life of David Gale	The Life of David Gale	0	2003	\N	130	Crime,Drama,Mystery
tt0290002	movie	Meet the Fockers	Meet the Fockers	0	2004	\N	115	Comedy,Romance
tt0290028	movie	Platinum Blonde	Platinum Blonde	0	2001	\N	90	Fantasy,Romance
tt0290068	movie	Calmness	Shantham	0	2001	\N	95	Drama
tt0290095	movie	The Tuxedo	The Tuxedo	0	2002	\N	98	Action,Comedy,Sci-Fi
tt0290098	movie	Varnapakittu	Varnapakittu	0	1997	\N	137	Action,Drama,Romance
tt0290145	movie	Blue Car	Blue Car	0	2002	\N	96	Drama
tt0290179	movie	Dil Ki Baazi	Dil Ki Baazi	0	1993	\N	162	Action,Drama
tt0290183	movie	Elaan	Elaan	0	1994	\N	146	Action,Crime,Thriller
tt0290213	movie	Hum Hain Bemisaal	Hum Hain Bemisaal	0	1994	\N	145	Action,Crime,Drama
tt0290219	movie	In the Shadow of the Cobra	In the Shadow of the Cobra	0	2004	\N	109	Action,Drama,Thriller
tt0290231	movie	Lav Kush	Lav Kush	0	1997	\N	110	Adventure,Drama
tt0290237	movie	Maa Nannaki Pelli	Maa Nannaki Pelli	0	1997	\N	133	Drama,Romance
tt0290258	movie	Paandav	Paandav	0	1995	\N	132	Action,Drama
tt0290296	movie	Space Station 3D	Space Station 3D	0	2002	\N	47	Documentary
tt0290326	movie	Tum Bin...: Love Will Find a Way	Tum Bin...: Love Will Find a Way	0	2001	\N	158	Drama,Romance
tt0290329	movie	Visitor Q	Bijitâ Q	0	2001	\N	84	Comedy,Drama,Horror
tt0290331	movie	Waqt Hamara Hai	Waqt Hamara Hai	0	1993	\N	148	Action,Comedy,Romance
tt0290334	movie	X2: X-Men United	X2	0	2003	\N	134	Action,Sci-Fi,Thriller
tt0290393	movie	Aabroo	Aabroo	0	1968	\N	170	Comedy,Crime,Drama
tt0290400	movie	Adrushtavanthalu	Adrushtavanthalu	0	1969	\N	174	Drama
tt0290401	movie	Adyshakti Mahamaya	Adyshakti Mahamaya	0	1968	\N	128	Family
tt0290412	movie	Amayakudu	Amayakudu	0	1968	\N	164	\N
tt0290414	movie	Aamhi Jato Amuchya Gava	Aamhi Jato Amuchya Gava	0	1968	\N	133	Drama
tt0290415	movie	Anbalipu	Anbalipu	0	1968	\N	157	\N
tt0290419	movie	Andru Kanda Mugam	Andru Kanda Mugam	0	1968	\N	164	\N
tt0290421	movie	Apanjan	Apanjan	0	1968	\N	135	Family,Thriller
tt0290427	movie	Arunodaya	Arunodaya	0	1968	\N	172	\N
tt0290428	movie	Asadhyudu	Asadhyudu	0	1968	\N	161	\N
tt0290429	movie	Ashaant	Ashaant	0	1993	\N	141	Action,Thriller
tt0290432	movie	Attegondukala Sosegondukala	Attegondukala Sosegondukala	0	1968	\N	156	\N
tt0290447	movie	Bagdad Gajadonga	Bagdad Gajadonga	0	1968	\N	165	Adventure,Fantasy
tt0290448	movie	Baghini	Baghini	0	1968	\N	140	Crime,Romance,Thriller
tt0290449	movie	Baluchari	Baluchari	0	1968	\N	126	Family
tt0290450	movie	Bangalore Mail	Bangalore Mail	0	1968	\N	158	Crime,Drama,Mystery
tt0290451	movie	Bangaru Sankellu	Bangaru Sankellu	0	1968	\N	167	\N
tt0290461	movie	Bhagya Devathe	Bhagya Devathe	0	1968	\N	162	Drama
tt0290462	movie	Bhale Monagadu	Bhale Monagadu	0	1968	\N	144	\N
tt0290463	movie	Bidesiya	Bidesiya	0	1963	\N	155	\N
tt0290478	movie	Bommalattam	Bommalattam	0	1968	\N	165	\N
tt0290480	movie	Boudi	Boudi	0	1968	\N	123	Drama
tt0290495	movie	Puthisaligal	Puthisaligal	0	1968	\N	132	Comedy,Drama
tt0290501	movie	CID Agent 302	CID Agent 302	0	1968	\N	150	Action
tt0290513	movie	Chakkaram	Chakkaram	0	1968	\N	144	Drama
tt0290515	movie	Charan Kavi Mukundadas	Charan Kavi Mukundadas	0	1968	\N	131	Drama
tt0290519	movie	Chellelikosam	Chellelikosam	0	1968	\N	146	\N
tt0290522	movie	Chhanda Preetichi	Chhanda Preetichi	0	1968	\N	\N	\N
tt0290523	movie	Chotto Jigyasa	Chotto Jigyasa	0	1968	\N	138	Drama
tt0290562	movie	Devakanya	Devakanya	0	1968	\N	158	Drama,Musical
tt0290563	movie	Devatha	Devatha	0	1965	\N	168	Drama,Family
tt0290564	movie	Deviga Uravu	Deviga Uravu	0	1968	\N	161	\N
tt0290565	movie	Dharmakanya	Dharmakanya	0	1968	\N	144	\N
tt0290566	movie	Dharmapatni	Dharmapatni	0	1968	\N	131	\N
tt0290567	movie	Dhoomakethu	Dhoomakethu	0	1968	\N	177	Drama
tt0290584	movie	Ek Mati Anek Nati	Ek Mati Anek Nati	0	1968	\N	145	\N
tt0290585	movie	Ek Raat	Ek Raat	0	1968	\N	155	Action,Crime,Drama
tt0290586	movie	Ekati	Ekati	0	1968	\N	142	\N
tt0290590	movie	En Thambi	En Thambi	0	1968	\N	163	Drama
tt0290596	movie	Eratha Pey	Eratha Pey	0	1969	\N	113	\N
tt0290622	movie	Galatta Kalyanam	Galatta Kalyanam	0	1968	\N	159	Comedy,Romance
tt0290623	movie	Gar Nasimpur	Gar Nasimpur	0	1968	\N	135	Drama
tt0290632	movie	Goa Dalli CID 999	Goa Dalli CID 999	0	1968	\N	145	Crime,Thriller
tt0290644	movie	Haye Mera Dil	Haye Mera Dil	0	1968	\N	170	Drama
tt0290645	movie	Hangsa-Mithun	Hangsa-Mithun	0	1968	\N	130	Drama
tt0290658	movie	Hoovu Mullu	Hoovu Mullu	0	1968	\N	146	\N
tt0290661	movie	Dog Days	Hundstage	0	2001	\N	121	Drama
tt0290673	movie	Irreversible	Irréversible	0	2002	\N	97	Crime,Drama,Mystery
tt0290676	movie	Jedara Bale	Jedara Bale	0	1968	\N	145	\N
tt0290679	movie	Jeevan Sangeet	Jeevan Sangeet	0	1968	\N	138	Drama
tt0290680	movie	Jeevanamsam	Jeevanamsam	0	1968	\N	173	\N
tt0290681	movie	Jeevitha Bandham	Jeevitha Bandham	0	1968	\N	161	\N
tt0290682	movie	Jeevithalu	Jeevithalu	0	1968	\N	144	\N
tt0290685	movie	The Skies Have Bowed	Jhuk Gaya Aasman	0	1968	\N	160	Comedy,Romance
tt0290689	movie	Kahin Din Kahin Raat	Kahin Din Kahin Raat	0	1968	\N	165	Action,Crime,Thriller
tt0290691	movie	Kallum Kaniyagum	Kallum Kaniyagum	0	1968	\N	146	\N
tt0290693	movie	Kadhal Vaaganam	Kadhal Vaaganam	0	1968	\N	167	Drama,Mystery
tt0290694	movie	Kathanayika Molla	Kathanayika Molla	0	1970	\N	144	Drama,History,Musical
tt0290708	movie	Kuzhandaikaka	Kuzhandaikaka	0	1968	\N	146	\N
tt0290726	movie	The Life and Times of Sara Baartman	The Life and Times of Sara Baartman	0	1998	\N	53	Documentary
tt0290746	movie	Mamathe	Mamathe	0	1968	\N	146	\N
tt0290747	movie	Man-Thing	Man-Thing	0	2005	\N	97	Action,Adventure,Horror
tt0290748	movie	Manasakshi	Manasakshi	0	1968	\N	156	\N
tt0290749	movie	Mangalsutra	Mangalsutra	0	1968	\N	145	\N
tt0290750	movie	Manku Dinne	Manku Dinne	0	1968	\N	169	\N
tt0290761	movie	Mera Naam Johar	Mera Naam Johar	0	1968	\N	160	Comedy,Drama
tt0290763	movie	Mere Huzoor	Mere Huzoor	0	1968	\N	165	Drama,Romance
tt0290771	movie	Moogajeevulu	Moogajeevulu	0	1968	\N	171	\N
tt0290772	movie	Moondru Yezhuthu	Moondru Yezhuthu	0	1968	\N	172	Crime,Drama
tt0290780	movie	Mujrim Kaun?	Mujrim Kaun?	0	1968	\N	125	Action,Crime
tt0290781	movie	Muthu Chippi	Muthu Chippi	0	1968	\N	146	\N
tt0290783	movie	Nalum Therindavan	Nalum Therindavan	0	1968	\N	146	\N
tt0290789	movie	Nimirnthu Nil	Nimirnthu Nil	0	1968	\N	161	\N
tt0290820	movie	Raakh	Raakh	0	1989	\N	153	Action,Crime,Drama
tt0290839	movie	Sainik	Sainik	0	1993	\N	145	Action,Drama,Romance
tt0290871	movie	Sri Sri Sri Maryada Ramanna	Sri Sri Sri Maryada Ramanna	0	1967	\N	133	Comedy,Drama,History
tt0290937	movie	Yoddha	Yoddha	0	1992	\N	149	Action,Comedy,Drama
tt0290940	movie	Zaalim	Zaalim	0	1994	\N	131	Action,Drama
tt0291003	movie	Behind the Sun	Abril Despedaçado	0	2001	\N	105	Drama
tt0291131	movie	The Devils	Les diables	0	2002	\N	105	Drama
tt0291192	movie	Contemporary History of Rape in Japan	Gendai Nippon boko ankokushi	0	1972	\N	78	\N
tt0291213	movie	Big Girls Don't Cry	Große Mädchen weinen nicht	0	2002	\N	87	Drama
tt0291308	movie	Lesbian Rape: Sweet Honey Juice	Rezubian reipu: Amai mitsujû	0	1991	\N	59	Drama,Horror
tt0291368	movie	More Grief Than Glory	Más pena que Gloria	0	2001	\N	91	Comedy
tt0291376	movie	Nayak: The Real Hero	Nayak: The Real Hero	0	2001	\N	187	Action,Drama,Thriller
tt0291392	movie	Novo	Novo	0	2002	\N	98	Comedy,Drama,Romance
tt0291427	movie	Porn Case Report: Darkness of Sex	Porn jikenbo: sei no ankoku	0	1975	\N	81	Documentary
tt0291466	movie	Sex Family	Sei kazoku	0	1971	\N	73	Animation
tt0291502	movie	Swept Away	Swept Away	0	2002	\N	89	Comedy,Romance
tt0291530	movie	Larger Than Life	Tuhog	0	2001	\N	105	Drama
tt0291579	movie	He Loves Me, He Loves Me Not	À la folie... pas du tout	0	2002	\N	92	Romance,Thriller
tt0291700	movie	Aakrosam	Aakrosam	0	1982	\N	164	Action,Crime,Drama
tt0291703	movie	Abhayam Thedi	Abhayam Thedi	0	1986	\N	114	Drama,Family
tt0291709	movie	Adhipan	Adhipan	0	1989	\N	\N	Action,Drama,Thriller
tt0291710	movie	Adiverukal	Adiverukal	0	1986	\N	130	Action,Drama
tt0291711	movie	Agnidevan	Agnidevan	0	1995	\N	138	Drama,Musical
tt0291728	movie	Anuragi	Anuragi	0	1988	\N	137	Drama,Romance
tt0291729	movie	Appunni	Appunni	0	1984	\N	116	Comedy,Drama,Romance
tt0291738	movie	Attimari	Attimari	0	1981	\N	132	Action,Thriller
tt0291739	movie	Aduthaduthu	Aduthaduthu	0	1984	\N	141	Drama
tt0291740	movie	Ayitham	Ayitham	0	1987	\N	140	Drama
tt0291742	movie	Cat Hairs	Balahibong pusa	0	2001	\N	101	Crime,Drama,Romance
tt0291768	movie	Boomiyile Rajakkanmar	Boomiyile Rajakkanmar	0	1987	\N	134	Drama,Thriller
tt0291781	movie	Butterflies	Butterflies	0	1993	\N	\N	Comedy,Drama
tt0291855	movie	Devasuram	Devasuram	0	1993	\N	157	Action,Crime,Drama
tt0291871	movie	Douthyam	Douthyam	0	1989	\N	106	Action,Adventure,Thriller
tt0291876	movie	Druvasangamam	Druvasangamam	0	1981	\N	135	Drama
tt0291883	movie	Ek Ladka Ek Ladki	Ek Ladka Ek Ladki	0	1992	\N	162	Comedy,Romance
tt0291888	movie	Enikkum Oru Divasam	Enikkum Oru Divasam	0	1982	\N	\N	\N
tt0291890	movie	Ente Entethu Mathram	Ente Entethu Mathram	0	1986	\N	\N	Drama
tt0291891	movie	Ente Mohangal Poovaninju	Ente Mohangal Poovaninju	0	1982	\N	128	Drama,Romance
tt0291894	movie	Ivide Thudangunnu	Ivide Thudangunnu	0	1984	\N	137	Action,Drama,Romance
tt0291912	movie	Foot Ball	Foot Ball	0	1982	\N	\N	\N
tt0291930	movie	Gandharvam	Gandharvam	0	1993	\N	155	Drama,Romance
tt0292008	movie	The 13th Chapter	Ika-13 kapitulo	0	2000	\N	116	Horror
tt0292019	movie	Iniyum Kurukshethram	Iniyum Kurukshethram	0	1986	\N	\N	Action,Crime,Thriller
tt0292023	movie	Irupatham Noottandu	Irupatham Noottandu	0	1987	\N	140	Drama
tt0292026	movie	Ivide Ellavarkkum Sugham	Ivide Ellavarkkum Sugham	0	1987	\N	147	Drama
tt0292036	movie	Kabhi Ajnabi Thé	Kabhi Ajnabi Thé	0	1985	\N	\N	Romance,Sport
tt0292040	movie	Kalippattam	Kalippattam	0	1993	\N	130	Drama
tt0292041	movie	Kaliya Mardanam	Kaliya Mardanam	0	1982	\N	\N	\N
tt0292042	movie	Kaliyil Alpam Karyam	Kaliyil Alpam Karyam	0	1984	\N	\N	Romance
tt0292044	movie	Kangalin Vaarthaigal	Kangalin Vaarthaigal	0	1998	\N	\N	\N
tt0292046	movie	Kayyethum Doorathu	Kayyethum Doorathu	0	1987	\N	\N	\N
tt0292051	movie	Kilikonchal	Kilikonchal	0	1984	\N	\N	\N
tt0292057	movie	Kizhakkunarum Pakshi	Kizhakkunarum Pakshi	0	1991	\N	\N	Drama
tt0292062	movie	Kolakomban	Kolakomban	0	1983	\N	126	Action,Drama
tt0292064	movie	Kunjattakilikal	Kunjattakilikal	0	1986	\N	120	Comedy,Drama,Romance
tt0292065	movie	Kuyiline Thedi	Kuyiline Thedi	0	1983	\N	104	Drama,Romance
tt0292083	movie	Madrasile Mon	Madrasile Mon	0	1982	\N	\N	Drama
tt0292091	movie	Manasariyathe	Manasariyathe	0	1984	\N	111	Crime,Drama,Horror
tt0292092	movie	Manasilloru Manimuthu	Manasilloru Manimuthu	0	1986	\N	\N	\N
tt0292095	movie	Manu Uncle	Manu Uncle	0	1988	\N	123	Comedy,Family,Musical
tt0292113	movie	Mitr: My Friend	Mitr: My Friend	0	2002	\N	104	Drama
tt0292114	movie	Mizhineer Poovukal	Mizhineer Poovukal	0	1986	\N	\N	Drama
tt0292115	movie	Mizhiyorangalil	Mizhiyorangalil	0	1987	\N	\N	\N
tt0292123	movie	Moonnam Mura	Moonnam Mura	0	1988	\N	\N	Action,Adventure,Thriller
tt0292142	movie	Naduvaazhikal	Naduvaazhikal	0	1989	\N	143	Action,Drama,Thriller
tt0292143	movie	Nadodi	Nadodi	0	1992	\N	\N	Action,Drama,Thriller
tt0292145	movie	Naseema	Naseema	0	1983	\N	\N	\N
tt0292150	movie	Nilavey Mugam Kaattu	Nilavey Mugam Kaattu	0	1999	\N	\N	\N
tt0292151	movie	Nimishingal	Nimishingal	0	1986	\N	101	\N
tt0292154	movie	Njan Onnu Parayatte	Njan Onnu Parayatte	0	1982	\N	\N	\N
tt0292160	movie	Onnu Muthal Poojyam Vare	Onnu Muthal Poojyam Vare	0	1986	\N	105	Drama
tt0292161	movie	Oppam Oppathinoppam	Oppam Oppathinoppam	0	1986	\N	83	Action,Drama
tt0292163	movie	Orkkappurathu	Orkkappurathu	0	1988	\N	133	Action
tt0292164	movie	Oru Kochu Swapnam	Oru Kochu Swapnam	0	1984	\N	124	\N
tt0292166	movie	Paadha Mudhra	Paadha Mudhra	0	1988	\N	144	Drama
tt0292167	movie	Pakshe	Pakshe	0	1994	\N	154	Drama,Romance
tt0292173	movie	Pathamudayam	Pathamudayam	0	1985	\N	\N	Action,Crime,Drama
tt0292174	movie	Pattanapravesam	Pattanapravesam	0	1988	\N	158	Comedy,Thriller
tt0292176	movie	Pavithram	Pavithram	0	1994	\N	156	Comedy,Drama
tt0292181	movie	Peruvannapurathe Visheshangal	Peruvannapurathe Visheshangal	0	1989	\N	120	Comedy,Drama
tt0292187	movie	Pingami	Pingami	0	1994	\N	138	Action,Comedy,Drama
tt0292192	movie	Ponnu Veetukkaran	Ponnu Veetukkaran	0	1999	\N	\N	\N
tt0292204	movie	Rajashilpi	Rajashilpi	0	1992	\N	113	Drama,Romance
tt0292209	movie	Revathikkoru Pavakkutty	Revathikkoru Pavakkutty	0	1986	\N	\N	Comedy,Drama
tt0292219	movie	Sanchari	Sanchari	0	1981	\N	141	Action
tt0292220	movie	Sanmanassullavarkku Samadhanam	Sanmanassullavarkku Samadhanam	0	1986	\N	133	Comedy,Drama
tt0292223	movie	Scorpio Nights 2	Scorpio Nights 2	0	1999	\N	96	Drama
tt0292226	movie	Season	Season	0	1989	\N	112	Crime,Thriller
tt0292236	movie	Daughters of Eve	Silip	0	1985	\N	125	Drama,Romance,Thriller
tt0292239	movie	Sobharaj	Sobharaj	0	1986	\N	\N	\N
tt0292242	movie	Solino	Solino	0	2002	\N	124	Comedy,Drama
tt0292244	movie	Soorya Gayathri	Soorya Gayathri	0	1992	\N	110	Drama,Musical
tt0292246	movie	Spadikam	Spadikam	0	1995	\N	150	Action,Drama
tt0292260	movie	Sukhamo Devi	Sukhamo Devi	0	1986	\N	\N	Comedy,Drama,Musical
tt0292265	movie	Swanthamevide Bandhamevide	Swanthamevide Bandhamevide	0	1984	\N	\N	Action,Drama
tt0292267	movie	Thacholi Varghese Chekavar	Thacholi Varghese Chekavar	0	1995	\N	\N	Action,Drama
